storm_id,g_scale,kp_index,bz_nt,wind_speed_km_s,cme_speed_km_s,cme_width_deg,r_scale,geomag_lat_bin,local_time_bin,target_gps_error,target_hf_prob
storm_061,5,9.0,-12.0,981.9,1707.4,114.6,0,0,0,16.77,0.419
storm_061,5,9.0,-11.9,991.7,1707.4,114.6,0,0,0,19.11,0.447
storm_061,5,9.0,-16.4,988.9,1707.4,114.6,0,0,0,20.16,0.492
storm_061,4,8.6,-16.7,1001.9,1707.4,114.6,0,0,0,17.18,0.432
storm_061,4,8.8,-11.1,977.4,1707.4,114.6,0,0,0,14.08,0.492
storm_061,4,8.8,-11.0,997.3,1707.4,114.6,0,0,0,16.19,0.436
storm_061,4,9.0,-14.6,1009.1,1707.4,114.6,0,0,0,17.45,0.37
storm_061,5,9.0,-13.3,964.5,1707.4,114.6,0,0,0,20.87,0.409
storm_061,4,8.9,-13.1,967.8,1707.4,114.6,0,0,0,22.67,0.359
storm_061,5,9.0,-10.1,1025.6,1707.4,114.6,0,0,0,17.94,0.391
storm_061,5,9.0,-15.4,995.8,1707.4,114.6,0,0,0,17.79,0.39
storm_061,3,7.6,-12.1,952.4,1707.4,114.6,0,0,0,12.19,0.362
storm_061,5,9.0,-12.6,997.6,1707.4,114.6,0,0,0,17.64,0.469
storm_061,4,9.0,-12.9,948.5,1707.4,114.6,0,0,0,19.29,0.515
storm_061,5,9.0,-9.4,983.7,1707.4,114.6,0,0,0,18.53,0.446
storm_061,5,9.0,-9.7,991.4,1707.4,114.6,0,0,0,15.69,0.407
storm_061,4,8.6,-8.7,980.7,1707.4,114.6,0,0,0,13.91,0.475
storm_062,0,1.4,-0.6,497.7,0.0,0.0,0,2,1,0.06,0.35
storm_062,0,1.0,-1.8,463.4,0.0,0.0,0,2,1,0.16,0.263
storm_062,0,1.1,-1.1,472.1,0.0,0.0,0,2,1,0.1,0.268
storm_062,0,1.6,-1.2,491.7,0.0,0.0,0,2,1,0.1,0.305
storm_062,0,1.0,-2.9,450.2,0.0,0.0,0,2,1,0.26,0.29
storm_062,0,1.4,-4.4,437.8,0.0,0.0,0,2,1,0.37,0.247
storm_062,0,1.2,-3.9,471.0,0.0,0.0,0,2,1,0.44,0.146
storm_062,0,1.6,-2.9,465.0,0.0,0.0,0,2,1,0.27,0.358
storm_062,0,1.0,-1.7,476.1,0.0,0.0,0,2,1,0.14,0.204
storm_062,0,1.0,-4.4,458.1,0.0,0.0,0,2,1,0.42,0.282
storm_062,0,1.0,-4.7,497.4,0.0,0.0,0,2,1,0.41,0.346
storm_062,0,1.0,-6.2,449.7,0.0,0.0,0,2,1,0.69,0.233
storm_062,0,1.0,-0.7,472.7,0.0,0.0,0,2,1,0.07,0.367
storm_062,0,1.1,-1.1,497.1,0.0,0.0,0,2,1,0.11,0.224
storm_062,0,1.2,-3.9,486.1,0.0,0.0,0,2,1,0.39,0.32
storm_062,0,2.0,1.0,493.0,0.0,0.0,0,2,1,0.0,0.337
storm_062,0,1.7,-3.7,457.9,0.0,0.0,0,2,1,0.43,0.235
storm_062,0,1.0,-0.3,506.4,0.0,0.0,0,2,1,0.04,0.248
storm_062,0,1.0,0.4,481.5,0.0,0.0,0,2,1,0.0,0.358
storm_062,0,1.0,-3.5,475.5,0.0,0.0,0,2,1,0.31,0.242
storm_062,0,1.2,1.6,486.4,0.0,0.0,0,2,1,0.0,0.318
storm_062,0,1.0,2.1,509.4,0.0,0.0,0,2,1,0.0,0.202
storm_062,0,1.0,-1.8,481.5,0.0,0.0,0,2,1,0.19,0.273
storm_062,0,1.0,-1.9,463.2,0.0,0.0,0,2,1,0.23,0.301
storm_062,0,1.3,-3.5,496.5,0.0,0.0,0,2,1,0.33,0.226
storm_062,0,1.0,-0.3,467.4,0.0,0.0,0,2,1,0.03,0.21
storm_062,0,2.0,-2.4,466.8,0.0,0.0,0,2,1,0.25,0.242
storm_062,0,1.6,0.4,488.6,0.0,0.0,0,2,1,0.0,0.286
storm_062,0,1.0,-5.6,481.2,0.0,0.0,0,2,1,0.57,0.18
storm_062,0,1.2,-6.4,433.3,0.0,0.0,0,2,1,0.7,0.232
storm_062,0,1.0,-2.1,501.3,0.0,0.0,0,2,1,0.23,0.242
storm_062,0,2.3,0.8,463.8,0.0,0.0,0,2,1,0.0,0.234
storm_062,0,1.2,-4.8,482.2,0.0,0.0,0,2,1,0.44,0.261
storm_062,0,1.2,-0.6,426.5,0.0,0.0,0,2,1,0.06,0.192
storm_062,0,1.5,-0.3,475.4,0.0,0.0,0,2,1,0.03,0.273
storm_062,0,1.0,-3.6,485.5,0.0,0.0,0,2,1,0.33,0.28
storm_062,0,1.0,-0.6,476.5,0.0,0.0,0,2,1,0.05,0.251
storm_062,0,1.0,-2.0,484.5,0.0,0.0,0,2,1,0.22,0.221
storm_062,0,1.0,-2.2,491.7,0.0,0.0,0,2,1,0.2,0.315
storm_062,0,1.0,-5.3,491.6,0.0,0.0,0,2,1,0.63,0.173
storm_063,1,5.1,-4.6,745.1,937.4,110.1,0,2,0,1.89,0.263
storm_063,1,5.1,-3.0,692.3,937.4,110.1,0,2,0,1.94,0.204
storm_063,0,4.9,-5.1,713.6,937.4,110.1,0,2,0,1.71,0.251
storm_063,2,6.2,0.3,730.7,937.4,110.1,0,2,0,3.02,0.24
storm_063,1,5.5,-0.9,732.8,937.4,110.1,0,2,0,2.06,0.33
storm_063,1,5.4,-3.4,731.6,937.4,110.1,0,2,0,2.15,0.313
storm_063,1,5.7,-3.5,691.1,937.4,110.1,0,2,0,3.24,0.295
storm_063,1,5.7,0.7,705.6,937.4,110.1,0,2,0,2.68,0.167
storm_063,1,5.5,-1.6,728.1,937.4,110.1,0,2,0,2.42,0.178
storm_063,1,5.1,-3.5,704.9,937.4,110.1,0,2,0,2.24,0.24
storm_063,2,6.2,0.3,711.5,937.4,110.1,0,2,0,3.63,0.321
storm_063,1,5.1,-2.3,689.0,937.4,110.1,0,2,0,2.3,0.233
storm_063,1,5.2,1.4,712.6,937.4,110.1,0,2,0,1.93,0.318
storm_063,0,4.5,-3.8,699.6,937.4,110.1,0,2,0,1.42,0.257
storm_063,1,6.0,0.0,678.5,937.4,110.1,0,2,0,3.44,0.253
storm_063,1,5.4,-2.4,698.2,937.4,110.1,0,2,0,2.46,0.338
storm_063,0,5.0,-4.4,706.7,937.4,110.1,0,2,0,2.15,0.171
storm_063,1,5.5,-2.1,691.5,937.4,110.1,0,2,0,2.94,0.252
storm_063,1,5.6,-2.4,698.2,937.4,110.1,0,2,0,2.28,0.314
storm_063,1,5.3,-2.0,711.9,937.4,110.1,0,2,0,1.72,0.228
storm_063,1,5.5,2.2,712.8,937.4,110.1,0,2,0,2.69,0.283
storm_063,0,4.9,-0.9,706.1,937.4,110.1,0,2,0,1.59,0.311
storm_063,1,5.5,1.1,718.4,937.4,110.1,0,2,0,2.08,0.361
storm_063,1,5.8,-3.6,780.8,937.4,110.1,0,2,0,3.85,0.299
storm_063,1,5.4,-1.9,722.1,937.4,110.1,0,2,0,2.14,0.262
storm_063,1,5.6,-1.1,707.5,937.4,110.1,0,2,0,2.57,0.304
storm_063,1,5.6,-4.9,725.1,937.4,110.1,0,2,0,3.39,0.238
storm_063,1,5.4,-2.0,703.1,937.4,110.1,0,2,0,2.3,0.301
storm_063,1,5.5,-5.8,708.2,937.4,110.1,0,2,0,3.15,0.3
storm_063,1,5.9,-1.5,712.3,937.4,110.1,0,2,0,3.04,0.259
storm_063,1,5.3,-2.7,734.5,937.4,110.1,0,2,0,2.31,0.278
storm_063,1,5.5,-3.7,736.3,937.4,110.1,0,2,0,2.69,0.297
storm_063,0,4.6,0.5,721.4,937.4,110.1,0,2,0,1.06,0.178
storm_063,1,5.7,0.9,719.6,937.4,110.1,0,2,0,2.8,0.238
storm_063,0,5.0,-1.5,733.2,937.4,110.1,0,2,0,1.66,0.257
storm_063,1,5.7,-5.2,723.5,937.4,110.1,0,2,0,3.56,0.348
storm_063,2,6.4,0.7,747.9,937.4,110.1,0,2,0,3.89,0.333
storm_063,2,6.0,-2.6,680.0,937.4,110.1,0,2,0,2.99,0.316
storm_063,2,6.1,-3.3,716.4,937.4,110.1,0,2,0,3.87,0.325
storm_063,1,5.7,-1.7,691.7,937.4,110.1,0,2,0,2.92,0.333
storm_064,0,3.2,-0.2,428.4,612.3,89.6,0,0,1,0.03,0.377
storm_064,0,2.3,3.7,441.9,612.3,89.6,0,0,1,0.0,0.335
storm_064,0,3.0,3.3,435.3,612.3,89.6,0,0,1,0.0,0.362
storm_064,0,2.5,3.9,469.6,612.3,89.6,0,0,1,0.0,0.44
storm_064,0,2.2,0.9,433.0,612.3,89.6,0,0,1,0.0,0.393
storm_064,0,1.6,4.7,427.6,612.3,89.6,0,0,1,0.0,0.309
storm_064,0,1.7,2.7,441.3,612.3,89.6,0,0,1,0.0,0.323
storm_064,0,1.3,4.2,431.6,612.3,89.6,0,0,1,0.0,0.241
storm_064,0,2.2,0.0,444.1,612.3,89.6,0,0,1,0.0,0.359
storm_064,0,2.1,-0.2,422.2,612.3,89.6,0,0,1,0.03,0.327
storm_064,0,2.8,3.1,430.9,612.3,89.6,0,0,1,0.0,0.271
storm_064,0,3.5,2.7,452.7,612.3,89.6,0,0,1,0.09,0.443
storm_064,0,2.4,1.4,451.4,612.3,89.6,0,0,1,0.0,0.312
storm_064,0,2.4,5.4,441.6,612.3,89.6,0,0,1,0.0,0.384
storm_064,0,2.0,4.5,427.2,612.3,89.6,0,0,1,0.0,0.337
storm_064,0,2.1,3.0,412.3,612.3,89.6,0,0,1,0.0,0.327
storm_064,0,3.0,-0.1,436.9,612.3,89.6,0,0,1,0.01,0.392
storm_064,0,2.6,6.1,444.2,612.3,89.6,0,0,1,0.0,0.346
storm_064,0,2.8,1.6,409.7,612.3,89.6,0,0,1,0.0,0.372
storm_064,0,1.9,2.1,444.4,612.3,89.6,0,0,1,0.0,0.34
storm_064,0,1.7,8.4,423.4,612.3,89.6,0,0,1,0.0,0.194
storm_064,0,2.1,-0.3,434.4,612.3,89.6,0,0,1,0.04,0.307
storm_064,0,2.3,3.2,440.8,612.3,89.6,0,0,1,0.0,0.379
storm_064,0,2.4,1.4,459.3,612.3,89.6,0,0,1,0.0,0.394
storm_064,0,2.7,5.0,456.5,612.3,89.6,0,0,1,0.0,0.318
storm_064,0,2.3,3.1,444.2,612.3,89.6,0,0,1,0.0,0.31
storm_064,0,3.1,7.0,433.1,612.3,89.6,0,0,1,0.0,0.371
storm_064,0,1.9,0.8,416.0,612.3,89.6,0,0,1,0.0,0.281
storm_064,0,2.0,2.1,433.1,612.3,89.6,0,0,1,0.0,0.198
storm_064,0,1.9,1.5,450.1,612.3,89.6,0,0,1,0.0,0.254
storm_064,0,2.7,4.4,446.7,612.3,89.6,0,0,1,0.0,0.275
storm_064,0,2.9,1.3,437.2,612.3,89.6,0,0,1,0.0,0.285
storm_064,0,2.1,3.2,436.3,612.3,89.6,0,0,1,0.0,0.295
storm_064,0,2.7,1.6,431.1,612.3,89.6,0,0,1,0.0,0.248
storm_064,0,2.7,0.9,462.4,612.3,89.6,0,0,1,0.0,0.303
storm_064,0,2.5,1.5,423.0,612.3,89.6,0,0,1,0.0,0.33
storm_064,0,2.5,1.9,427.2,612.3,89.6,0,0,1,0.0,0.374
storm_064,0,2.5,3.5,463.4,612.3,89.6,0,0,1,0.0,0.25
storm_064,0,1.5,3.6,454.1,612.3,89.6,0,0,1,0.0,0.324
storm_064,0,2.2,3.7,387.1,612.3,89.6,0,0,1,0.0,0.299
storm_065,0,2.9,1.8,474.6,636.1,47.9,0,1,1,0.0,0.413
storm_065,0,3.1,0.0,525.4,636.1,47.9,0,1,1,0.0,0.443
storm_065,0,4.8,1.2,526.8,636.1,47.9,0,1,1,1.13,0.476
storm_065,0,3.6,2.1,472.9,636.1,47.9,0,1,1,0.12,0.33
storm_065,0,3.2,3.6,499.4,636.1,47.9,0,1,1,0.02,0.358
storm_065,0,3.8,2.4,494.5,636.1,47.9,0,1,1,0.24,0.4
storm_065,0,2.8,4.5,495.5,636.1,47.9,0,1,1,0.0,0.301
storm_065,0,4.1,3.2,507.5,636.1,47.9,0,1,1,0.48,0.35
storm_065,0,3.7,0.7,520.8,636.1,47.9,0,1,1,0.16,0.404
storm_065,0,3.4,2.8,462.1,636.1,47.9,0,1,1,0.07,0.297
storm_065,0,4.3,-2.2,508.1,636.1,47.9,0,1,1,0.88,0.456
storm_065,0,4.1,3.3,480.6,636.1,47.9,0,1,1,0.41,0.377
storm_065,0,3.0,2.7,455.0,636.1,47.9,0,1,1,0.0,0.211
storm_065,0,3.4,-1.0,516.2,636.1,47.9,0,1,1,0.16,0.393
storm_065,0,2.1,2.3,482.4,636.1,47.9,0,1,1,0.0,0.24
storm_065,0,2.8,0.4,460.8,636.1,47.9,0,1,1,0.0,0.456
storm_065,0,3.4,-0.3,508.4,636.1,47.9,0,1,1,0.08,0.463
storm_065,0,3.1,1.9,507.4,636.1,47.9,0,1,1,0.01,0.402
storm_065,0,3.5,4.0,500.8,636.1,47.9,0,1,1,0.11,0.454
storm_065,0,3.0,2.9,494.6,636.1,47.9,0,1,1,0.0,0.421
storm_065,0,3.6,5.8,559.1,636.1,47.9,0,1,1,0.15,0.47
storm_065,0,3.8,-1.7,497.7,636.1,47.9,0,1,1,0.36,0.391
storm_065,0,3.1,4.4,497.6,636.1,47.9,0,1,1,0.01,0.322
storm_065,0,3.8,-0.7,474.8,636.1,47.9,0,1,1,0.35,0.352
storm_065,0,3.1,2.9,512.9,636.1,47.9,0,1,1,0.0,0.272
storm_065,0,3.0,3.6,531.9,636.1,47.9,0,1,1,0.0,0.364
storm_065,0,3.2,4.2,511.2,636.1,47.9,0,1,1,0.02,0.325
storm_065,0,2.6,3.0,478.3,636.1,47.9,0,1,1,0.0,0.378
storm_065,0,4.4,1.6,493.6,636.1,47.9,0,1,1,0.67,0.39
storm_065,0,3.1,-0.7,480.7,636.1,47.9,0,1,1,0.08,0.328
storm_065,0,3.9,1.6,503.7,636.1,47.9,0,1,1,0.35,0.35
storm_065,0,3.0,-2.8,507.3,636.1,47.9,0,1,1,0.28,0.379
storm_065,0,4.0,1.4,523.4,636.1,47.9,0,1,1,0.42,0.362
storm_065,0,3.2,1.5,520.4,636.1,47.9,0,1,1,0.01,0.307
storm_065,0,3.6,3.1,508.2,636.1,47.9,0,1,1,0.13,0.43
storm_065,0,2.9,-1.6,492.5,636.1,47.9,0,1,1,0.16,0.294
storm_065,0,3.2,3.3,494.3,636.1,47.9,0,1,1,0.01,0.241
storm_065,0,3.7,0.5,497.2,636.1,47.9,0,1,1,0.18,0.383
storm_065,0,3.5,1.2,500.6,636.1,47.9,0,1,1,0.08,0.35
storm_065,0,2.8,1.7,534.2,636.1,47.9,0,1,1,0.0,0.371
storm_066,0,2.7,-3.1,504.4,0.0,0.0,0,0,1,0.25,0.328
storm_066,0,3.4,-4.9,499.3,0.0,0.0,0,0,1,0.54,0.345
storm_066,0,2.8,0.9,506.0,0.0,0.0,0,0,1,0.0,0.326
storm_066,0,3.1,-1.5,488.8,0.0,0.0,0,0,1,0.12,0.33
storm_066,0,3.6,-5.3,496.6,0.0,0.0,0,0,1,0.67,0.423
storm_066,0,3.3,-2.8,486.5,0.0,0.0,0,0,1,0.29,0.4
storm_066,0,3.9,-3.5,450.4,0.0,0.0,0,0,1,0.49,0.517
storm_066,0,2.9,-3.7,517.5,0.0,0.0,0,0,1,0.34,0.3
storm_066,0,3.9,0.2,521.7,0.0,0.0,0,0,1,0.27,0.412
storm_066,0,3.0,-5.8,496.8,0.0,0.0,0,0,1,0.58,0.311
storm_066,0,3.4,-3.1,505.9,0.0,0.0,0,0,1,0.42,0.367
storm_066,0,3.5,-1.1,543.6,0.0,0.0,0,0,1,0.22,0.361
storm_066,0,3.3,-2.7,476.2,0.0,0.0,0,0,1,0.3,0.364
storm_066,0,3.7,-0.4,478.4,0.0,0.0,0,0,1,0.2,0.38
storm_066,0,3.1,-0.6,512.1,0.0,0.0,0,0,1,0.07,0.361
storm_066,0,3.2,-4.4,538.2,0.0,0.0,0,0,1,0.45,0.431
storm_066,0,3.2,-5.5,525.3,0.0,0.0,0,0,1,0.56,0.435
storm_066,0,2.8,-3.2,499.5,0.0,0.0,0,0,1,0.28,0.32
storm_066,0,3.2,-1.1,503.5,0.0,0.0,0,0,1,0.15,0.318
storm_066,0,3.2,-0.6,516.0,0.0,0.0,0,0,1,0.09,0.375
storm_066,0,3.5,-5.5,516.0,0.0,0.0,0,0,1,0.65,0.447
storm_066,0,3.0,-4.2,505.1,0.0,0.0,0,0,1,0.32,0.353
storm_066,0,3.3,-6.0,492.3,0.0,0.0,0,0,1,0.58,0.403
storm_066,0,4.1,-6.4,530.2,0.0,0.0,0,0,1,1.1,0.374
storm_066,0,2.9,-2.3,493.3,0.0,0.0,0,0,1,0.25,0.338
storm_066,0,3.1,-2.5,511.8,0.0,0.0,0,0,1,0.29,0.291
storm_066,0,3.2,-3.8,481.2,0.0,0.0,0,0,1,0.38,0.356
storm_066,0,2.8,-7.9,472.8,0.0,0.0,0,0,1,0.78,0.316
storm_066,0,2.8,-5.4,529.0,0.0,0.0,0,0,1,0.62,0.422
storm_066,0,2.2,-4.5,504.4,0.0,0.0,0,0,1,0.32,0.237
storm_066,0,3.5,-1.9,542.9,0.0,0.0,0,0,1,0.29,0.376
storm_066,0,4.0,-4.8,545.5,0.0,0.0,0,0,1,0.62,0.295
storm_066,0,3.8,-3.3,501.6,0.0,0.0,0,0,1,0.44,0.353
storm_066,0,3.0,-4.5,506.7,0.0,0.0,0,0,1,0.4,0.311
storm_066,0,3.8,-2.5,507.4,0.0,0.0,0,0,1,0.39,0.24
storm_066,0,2.9,-3.0,485.2,0.0,0.0,0,0,1,0.4,0.379
storm_066,0,4.5,-4.9,513.9,0.0,0.0,0,0,1,1.17,0.515
storm_066,0,4.1,-3.2,491.0,0.0,0.0,0,0,1,0.56,0.444
storm_066,0,3.9,-5.0,503.3,0.0,0.0,0,0,1,0.79,0.417
storm_066,0,3.2,-4.0,506.1,0.0,0.0,0,0,1,0.46,0.396
storm_067,0,1.0,-2.9,326.8,413.0,61.8,1,2,1,0.27,0.42
storm_067,0,1.0,-6.8,330.7,413.0,61.8,1,2,1,0.69,0.456
storm_067,0,1.0,-8.1,295.6,413.0,61.8,1,2,1,0.72,0.43
storm_067,0,1.0,-4.3,316.2,413.0,61.8,1,2,1,0.45,0.381
storm_067,0,1.1,-6.0,324.3,413.0,61.8,1,2,1,0.58,0.518
storm_067,0,1.4,-6.5,371.8,413.0,61.8,1,2,1,0.65,0.356
storm_067,0,1.0,-6.6,360.2,413.0,61.8,1,2,1,0.78,0.338
storm_067,0,1.0,-5.6,315.3,413.0,61.8,1,2,1,0.62,0.423
storm_067,0,1.0,-6.2,319.5,413.0,61.8,1,2,1,0.56,0.356
storm_067,0,1.6,-2.3,285.6,413.0,61.8,1,2,1,0.22,0.389
storm_067,0,1.4,-3.3,351.9,413.0,61.8,1,2,1,0.34,0.475
storm_067,0,1.0,-7.3,311.7,413.0,61.8,1,2,1,0.82,0.381
storm_067,0,1.5,-7.2,332.9,413.0,61.8,1,2,1,0.68,0.488
storm_067,0,1.0,-7.1,324.7,413.0,61.8,1,2,1,0.69,0.398
storm_067,0,1.0,-4.9,303.0,413.0,61.8,1,2,1,0.45,0.359
storm_067,0,1.0,-3.6,320.6,413.0,61.8,1,2,1,0.42,0.364
storm_067,0,2.1,-3.4,302.1,413.0,61.8,1,2,1,0.31,0.412
storm_067,0,1.0,-4.4,321.1,413.0,61.8,1,2,1,0.47,0.353
storm_067,0,1.0,-5.7,303.8,413.0,61.8,1,2,1,0.56,0.352
storm_067,0,1.2,-6.5,367.4,413.0,61.8,1,2,1,0.62,0.437
storm_067,0,1.0,-7.0,335.6,413.0,61.8,1,2,1,0.82,0.417
storm_067,0,1.0,-6.5,310.4,413.0,61.8,1,2,1,0.74,0.337
storm_067,0,1.0,-5.6,310.9,413.0,61.8,1,2,1,0.54,0.325
storm_067,0,1.0,-6.8,320.2,413.0,61.8,1,2,1,0.72,0.446
storm_067,0,1.0,-9.8,326.8,413.0,61.8,1,2,1,0.94,0.45
storm_067,0,1.0,-1.0,307.4,413.0,61.8,1,2,1,0.11,0.423
storm_067,0,1.6,-7.1,277.7,413.0,61.8,1,2,1,0.68,0.419
storm_067,0,1.0,-4.7,271.2,413.0,61.8,1,2,1,0.5,0.48
storm_067,0,1.0,-10.9,304.8,413.0,61.8,1,2,1,1.06,0.445
storm_067,0,1.0,-6.0,365.0,413.0,61.8,1,2,1,0.61,0.332
storm_067,0,1.2,-4.1,282.6,413.0,61.8,1,2,1,0.44,0.477
storm_067,0,1.0,-4.4,325.4,413.0,61.8,1,2,1,0.46,0.357
storm_067,0,1.0,-5.8,329.1,413.0,61.8,1,2,1,0.55,0.438
storm_067,0,1.0,-9.4,295.8,413.0,61.8,1,2,1,0.83,0.52
storm_067,0,1.4,-5.9,325.9,413.0,61.8,1,2,1,0.57,0.478
storm_067,0,1.0,-6.2,333.7,413.0,61.8,1,2,1,0.74,0.437
storm_067,0,1.7,-3.4,310.5,413.0,61.8,1,2,1,0.33,0.439
storm_067,0,1.9,-5.1,301.3,413.0,61.8,1,2,1,0.53,0.469
storm_067,0,1.0,-8.1,363.9,413.0,61.8,1,2,1,0.93,0.461
storm_067,0,2.0,-7.3,290.4,413.0,61.8,1,2,1,0.83,0.356
storm_068,0,1.0,-3.6,331.3,445.1,171.6,0,0,1,0.33,0.209
storm_068,0,1.0,-4.9,338.9,445.1,171.6,0,0,1,0.44,0.321
storm_068,0,1.0,-1.3,342.2,445.1,171.6,0,0,1,0.14,0.262
storm_068,0,1.0,-5.8,345.2,445.1,171.6,0,0,1,0.56,0.235
storm_068,0,1.0,-6.9,329.8,445.1,171.6,0,0,1,0.78,0.301
storm_068,0,1.4,-3.2,353.2,445.1,171.6,0,0,1,0.3,0.243
storm_068,0,1.7,-3.9,379.2,445.1,171.6,0,0,1,0.39,0.323
storm_068,0,1.0,-3.7,349.0,445.1,171.6,0,0,1,0.33,0.234
storm_068,0,1.0,-3.4,295.2,445.1,171.6,0,0,1,0.41,0.229
storm_068,0,1.0,-5.7,328.8,445.1,171.6,0,0,1,0.56,0.282
storm_068,0,1.0,-2.6,338.1,445.1,171.6,0,0,1,0.26,0.264
storm_068,0,1.6,-0.6,366.9,445.1,171.6,0,0,1,0.05,0.323
storm_068,0,1.8,-3.6,312.9,445.1,171.6,0,0,1,0.34,0.29
storm_068,0,1.6,-3.1,317.7,445.1,171.6,0,0,1,0.29,0.338
storm_068,0,1.2,-5.0,342.4,445.1,171.6,0,0,1,0.63,0.275
storm_068,0,1.0,-2.7,329.4,445.1,171.6,0,0,1,0.25,0.22
storm_068,0,1.5,-4.7,363.5,445.1,171.6,0,0,1,0.52,0.239
storm_068,0,1.8,-3.0,356.3,445.1,171.6,0,0,1,0.28,0.262
storm_068,0,1.0,-3.6,339.7,445.1,171.6,0,0,1,0.29,0.291
storm_068,0,1.0,-4.9,369.9,445.1,171.6,0,0,1,0.55,0.228
storm_068,0,1.0,-3.6,349.9,445.1,171.6,0,0,1,0.37,0.154
storm_068,0,1.0,-7.5,344.0,445.1,171.6,0,0,1,0.8,0.204
storm_068,0,1.5,-4.7,347.3,445.1,171.6,0,0,1,0.52,0.357
storm_068,0,1.0,-3.9,373.1,445.1,171.6,0,0,1,0.43,0.233
storm_068,0,1.9,-2.6,367.1,445.1,171.6,0,0,1,0.19,0.318
storm_068,0,1.0,-1.0,352.6,445.1,171.6,0,0,1,0.11,0.293
storm_068,0,1.0,-5.1,315.1,445.1,171.6,0,0,1,0.49,0.249
storm_068,0,1.6,0.9,360.2,445.1,171.6,0,0,1,0.0,0.34
storm_068,0,1.4,-5.5,343.3,445.1,171.6,0,0,1,0.51,0.239
storm_068,0,1.9,-1.8,362.1,445.1,171.6,0,0,1,0.18,0.281
storm_068,0,1.2,-3.7,347.6,445.1,171.6,0,0,1,0.39,0.205
storm_068,0,1.1,-5.0,343.4,445.1,171.6,0,0,1,0.53,0.346
storm_068,0,1.6,-2.2,339.9,445.1,171.6,0,0,1,0.24,0.288
storm_068,0,1.0,1.5,352.5,445.1,171.6,0,0,1,0.0,0.187
storm_068,0,1.0,-6.0,342.2,445.1,171.6,0,0,1,0.6,0.361
storm_068,0,1.0,-4.0,323.8,445.1,171.6,0,0,1,0.39,0.201
storm_068,0,1.0,-2.5,372.7,445.1,171.6,0,0,1,0.24,0.192
storm_068,0,1.0,-4.7,321.1,445.1,171.6,0,0,1,0.57,0.262
storm_068,0,1.0,-5.4,359.2,445.1,171.6,0,0,1,0.52,0.157
storm_068,0,1.6,-5.2,341.6,445.1,171.6,0,0,1,0.55,0.229
storm_069,0,1.5,-3.5,344.6,0.0,0.0,0,0,1,0.29,0.331
storm_069,0,1.5,-1.6,328.0,0.0,0.0,0,0,1,0.14,0.263
storm_069,0,1.0,2.2,344.9,0.0,0.0,0,0,1,0.0,0.21
storm_069,0,1.0,-5.2,374.3,0.0,0.0,0,0,1,0.48,0.322
storm_069,0,1.2,2.4,357.3,0.0,0.0,0,0,1,0.0,0.222
storm_069,0,1.0,0.7,330.8,0.0,0.0,0,0,1,0.0,0.306
storm_069,0,1.6,-3.7,345.2,0.0,0.0,0,0,1,0.37,0.238
storm_069,0,1.1,-2.2,376.1,0.0,0.0,0,0,1,0.22,0.251
storm_069,0,1.4,-6.2,340.1,0.0,0.0,0,0,1,0.65,0.321
storm_069,0,1.3,-4.1,340.7,0.0,0.0,0,0,1,0.43,0.27
storm_069,0,1.0,-3.7,389.9,0.0,0.0,0,0,1,0.44,0.252
storm_069,0,1.0,0.1,349.9,0.0,0.0,0,0,1,0.0,0.176
storm_069,0,1.0,-0.9,336.3,0.0,0.0,0,0,1,0.09,0.197
storm_069,0,1.0,-3.6,368.6,0.0,0.0,0,0,1,0.32,0.191
storm_069,0,1.2,-3.2,359.6,0.0,0.0,0,0,1,0.32,0.337
storm_069,0,1.0,-0.9,314.4,0.0,0.0,0,0,1,0.09,0.214
storm_069,0,1.4,-6.3,370.2,0.0,0.0,0,0,1,0.59,0.384
storm_069,0,1.3,0.5,367.0,0.0,0.0,0,0,1,0.0,0.306
storm_069,0,1.4,-2.5,364.2,0.0,0.0,0,0,1,0.25,0.24
storm_069,0,1.0,-3.4,330.1,0.0,0.0,0,0,1,0.33,0.205
storm_069,0,1.0,-1.1,350.2,0.0,0.0,0,0,1,0.12,0.227
storm_069,0,1.7,-0.8,372.2,0.0,0.0,0,0,1,0.09,0.301
storm_069,0,1.6,0.8,377.9,0.0,0.0,0,0,1,0.0,0.309
storm_069,0,1.7,-2.5,341.0,0.0,0.0,0,0,1,0.25,0.33
storm_069,0,1.5,-4.9,348.8,0.0,0.0,0,0,1,0.5,0.229
storm_069,0,1.0,-1.2,328.2,0.0,0.0,0,0,1,0.14,0.252
storm_069,0,1.1,-4.9,377.1,0.0,0.0,0,0,1,0.52,0.256
storm_069,0,1.3,-3.5,343.8,0.0,0.0,0,0,1,0.35,0.348
storm_069,0,1.5,-4.5,343.3,0.0,0.0,0,0,1,0.38,0.339
storm_069,0,1.0,0.8,346.9,0.0,0.0,0,0,1,0.0,0.325
storm_069,0,1.0,-2.3,330.5,0.0,0.0,0,0,1,0.22,0.272
storm_069,0,1.0,-2.3,315.2,0.0,0.0,0,0,1,0.2,0.26
storm_069,0,1.0,-1.5,343.7,0.0,0.0,0,0,1,0.15,0.263
storm_069,0,1.4,-2.0,330.3,0.0,0.0,0,0,1,0.13,0.281
storm_069,0,1.0,-1.2,333.8,0.0,0.0,0,0,1,0.14,0.226
storm_069,0,1.0,-4.5,356.8,0.0,0.0,0,0,1,0.42,0.311
